IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",25712.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",19222.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",14031.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9975
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6896.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4634.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3027.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1925.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1193
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",3,"Projection",720.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",3,"Projection",423.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",3,"Projection",242
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",133.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",66,"2015",4,"Median",3,"Both sexes",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",146
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6975437
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",89,1,1,"1",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6770483
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",117,2,2,"2",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6626268
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",126,3,3,"3",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6459426
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",135,4,4,"4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6304667
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",90,5,5,"5",0,"Not applicable",1,"Model-based Estimates",3,"Projection",6129089.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",152,6,6,"6",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5937681.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5753686.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5562695.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5379244.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5210022
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5036804.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4870696
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4709696.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4547029
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4381218.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4193159.4999999995
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4003747
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3856193.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3739162
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3623202.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3494333
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3366535
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3252156
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3143627
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3044827
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2956073.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2861417
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2766098
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2690675
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2631266
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2576633.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2525955
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",129,33,33,"33",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2461660.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",130,34,34,"34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2383782.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",95,35,35,"35",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2311831
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",131,36,36,"36",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2242774.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",132,37,37,"37",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2173459
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",133,38,38,"38",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2090458.5000000002
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",134,39,39,"39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1996594
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",96,40,40,"40",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1906925
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",136,41,41,"41",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1815053
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",137,42,42,"42",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1719392.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1631990.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",139,44,44,"44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1555020.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",97,45,45,"45",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1480703
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",140,46,46,"46",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1411610
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",141,47,47,"47",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1350552.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",142,48,48,"48",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1292424
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",143,49,49,"49",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1237247.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",98,50,50,"50",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1185185.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",144,51,51,"51",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1136115.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",145,52,52,"52",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1089180
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",146,53,53,"53",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1044076
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",147,54,54,"54",0,"Not applicable",1,"Model-based Estimates",3,"Projection",999561
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",3,"Projection",955436
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",3,"Projection",913394
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",3,"Projection",873107
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",3,"Projection",834171.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",794719.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",3,"Projection",754671
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",3,"Projection",714838
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",3,"Projection",675836
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",3,"Projection",637308
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",599941
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",3,"Projection",563226.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",3,"Projection",521121.49999999994
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",3,"Projection",483210.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",3,"Projection",460720.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",440291
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",3,"Projection",412265
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",3,"Projection",379931
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",3,"Projection",346237.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",3,"Projection",312718
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",280500
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",3,"Projection",250177.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",3,"Projection",221885
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",3,"Projection",195564.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",3,"Projection",170500
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",146409.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",3,"Projection",123957
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",3,"Projection",103823.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",3,"Projection",85964
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",3,"Projection",70145.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",56390
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",3,"Projection",44624.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",3,"Projection",34722
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",3,"Projection",26514.5
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",566,"Nigeria","NG","NGA",67,"2016",4,"Median",3,"Both sexes",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",3,"Projection",19821.5
